program_name,company_name,program_id,category,reward,status,asp
【累計お問い合わせ数10万件突破！】＜決済代行＞会社ご紹介サービス【EMEAO!】,株式会社ｅｃｌｏｒｅ,s00000012115029,その他（仕事情報）,新規申込4000円,未提携,a8
【累計お問合わせ数10万件突破！】＜給与計算代行＞業者ご紹介サービス【EMEAO ! 】,株式会社ｅｃｌｏｒｅ,s00000012115030,その他（仕事情報）,新規申込4000円,未提携,a8
【累計お問い合わせ数10万件突破！】＜ポスティング＞会社ご紹介サービス【EMEAO!】,株式会社ｅｃｌｏｒｅ,s00000012115032,その他（仕事情報）,新規申込4000円,未提携,a8
【累計お問い合わせ数10万件突破！】＜デジタルサイネージ＞業者ご紹介サービス【EMEAO!】,株式会社ｅｃｌｏｒｅ,s00000012115033,その他（仕事情報）,新規申込4000円,未提携,a8
【累計お問合わせ数10万件突破！】＜スキャニング代行＞業者ご紹介サービス【EME AO !】,株式会社ｅｃｌｏｒｅ,s00000012115034,その他（仕事情報）,新規申込4000円,未提携,a8
【利用料0円！】＜サイト制作＞日本最大級のBtoB見積比較サービス【一括.jp】,株式会社ｅｃｌｏｒｅ,s00000012115036,webコンサルティング,新規問合せ4000円,未提携,a8
【利用料0円！】＜イベント・事務局代行＞日本最大級のBtoB見積比較サービス【一括.jp】,株式会社ｅｃｌｏｒｅ,s00000012115041,その他（仕事情報）,新規お問い合わせ4000円,未提携,a8
毛皮の高価買取専門【バイセル】,株式会社ＢｕｙＳｅｌｌ＿Ｔｅｃｈｎｏｌｏｇｉｅｓ,s00000012923011,リサイクル,"新規Web無料査定問合せ4000円
新規電話申込4000円",提携中,a8
カメラの高価買取専門【バイセル】,株式会社ＢｕｙＳｅｌｌ＿Ｔｅｃｈｎｏｌｏｇｉｅｓ,s00000012923020,リサイクル,"新規Web無料査定問合せ4000円
新規電話申込4000円",提携中,a8
レコードの高価買取専門【バイセル】,株式会社ＢｕｙＳｅｌｌ＿Ｔｅｃｈｎｏｌｏｇｉｅｓ,s00000012923022,リサイクル,"新規Web無料査定問合せ4000円
新規電話申込4000円",提携中,a8
食器の高価買取専門【バイセル】,株式会社ＢｕｙＳｅｌｌ＿Ｔｅｃｈｎｏｌｏｇｉｅｓ,s00000012923023,インテリア,"新規Web無料査定問合せ4000円
新規電話申込4000円",提携中,a8
楽器の高価買取専門【バイセル】,株式会社ＢｕｙＳｅｌｌ＿Ｔｅｃｈｎｏｌｏｇｉｅｓ,s00000012923024,リサイクル,"新規Web無料査定問合せ4000円
新規電話申込4000円",提携中,a8
オーディオの高価買取【バイセル】,株式会社ＢｕｙＳｅｌｌ＿Ｔｅｃｈｎｏｌｏｇｉｅｓ,s00000012923025,リサイクル,"新規Web無料査定問合せ4000円
新規電話申込4000円",提携中,a8
クルーズ旅行と船旅のことなら【ベストワンクルーズ】成約促進,ベストワンクルーズ,s00000013465001,総合（旅行）,成約2000円,未提携,a8
美の発酵シナジーで叶えるエイジングケアの最高峰ライン【ライースリペア】,ライスパワーショップ,s00000013806002,スキンケア,新規購入4000円（ライースリペア トライアルキット）,未提携,a8
隙のないアプローチを実現した革新的シワ改善美容液【ライース リンクルクロス】,ライスパワーショップ,s00000013806005,スキンケア,新規購入4000円,未提携,a8
機器代金0円！工事不要のホームルーターレンタル【おきらくホームWi-Fi】,株式会社ＮＥＸＴ【優良代理店表彰実績多数】,s00000014546025,wifi,新規開通4000円,未提携,a8
定額＆刷り放題の複合機レンタルサービス【プリント革命】,株式会社シー・コネクト,s00000014635006,家電,新規契約料金200％,未提携,a8
ブランド品【福ちゃん】,株式会社ＲＥＧＡＴＥ,s00000014709015,リサイクル,新規無料査定完了4000円,提携中,a8
出張買取【福ちゃん】,株式会社ＲＥＧＡＴＥ,s00000014709016,リサイクル,新規無料査定完了4000円,提携中,a8
宝石・ダイヤ【福ちゃん】,株式会社ＲＥＧＡＴＥ,s00000014709017,リサイクル,新規無料査定完了4000円,未提携,a8
気になる胸元・デコルテニキビには【パピュレ〜Papure〜】,株式会社レオナビューティー,s00000015266006,ボディケア,購入4000円,未提携,a8
ギャルソン・マルジェラがどこよりも高く売れる！ブランド古着買取【WHY NOT】,株式会社買取王国,s00000015589005,総合（暮らし）,査定完了4000円,未提携,a8
外食産業・飲食店特化型転職支援サービス【itk(アイティーケー)】,株式会社アイティーケー,s00000016501001,就職・転職,新規無料会員登録6000円,未提携,a8
"足りなくなったらギガチャージ！最安1,738円から使える『クラウドWiFi』",株式会社ニッチカンパニー,s00000016921003,wifi,新規契約3000円,未提携,a8
少し贅沢な大人のプライベートジムMMM（トリプルエム）,株式会社トリプルＭ,s00000017294002,ダイエット,"新規体験受講4000円
新規入会20000円",提携中,a8
パーソナルジム初！ダイエットしながらバストアップ出来るパーソナルジム！MMM（トリプルエム）,株式会社トリプルＭ,s00000017294003,その他（美容）,"新規体験受講4000円
新規入会20000円",未提携,a8
電子ギフト券を購入・出品できる売買サイト【ベテルギフト】,株式会社ノア商社,s00000017347001,その他（暮らし）,新規会員登録100円,未提携,a8
宝石・貴金属の高額買取専門店【BRAND REVALUE】,ＢＲＡＮＤ＿ＲＥＶＡＬＵＥ,s00000017941001,リサイクル,新規無料査定4000円,未提携,a8
ブランド品の高額買取専門店【BRAND REVALUE】,ＢＲＡＮＤ＿ＲＥＶＡＬＵＥ,s00000017941002,リサイクル,新規無料査定申込4000円,未提携,a8
ブランド時計の高額買取専門店【BRAND REVALUE】,ＢＲＡＮＤ＿ＲＥＶＡＬＵＥ,s00000017941003,リサイクル,新規無料査定申込4000円,未提携,a8
ブランドバッグの高額買取専門店【BRAND REVALUE】,ＢＲＡＮＤ＿ＲＥＶＡＬＵＥ,s00000017941004,リサイクル,新規無料査定申込4000円,未提携,a8
貴金属の高額買取専門店【BRAND REVALUE】,ＢＲＡＮＤ＿ＲＥＶＡＬＵＥ,s00000017941005,リサイクル,新規無料査定申込4000円,未提携,a8
ロレックスの高額買取専門店【BRAND REVALUE】,ＢＲＡＮＤ＿ＲＥＶＡＬＵＥ,s00000017941006,リサイクル,新規無料査定申込4000円,未提携,a8
テレビCM放送中！霧島天然水のむシリカ／専門家が支持する世界トップクラスシリカ水,株式会社Ｑｖｏｕ,s00000018316001,飲料,新規購入4000円,未提携,a8
ネイティブ講師から楽しく学べるお子さま向け英会話【キャンブリーキッズ】,キャンブリー,s00000018953002,その他（学び・資格）,新規有料会員登録4000円,未提携,a8
全国チャットレディ求人【チャットレディJP】,株式会社ディストノア,s00000019029001,在宅ワーク,"新規面接予約4000円
新規面接予約＋稼働14000円",未提携,a8
【産後・子育てママ専用骨盤ガードル】マジカルシェリー,株式会社Ｔｅｎ＿Ｂｕｒｇｅｒ,s00000019140007,健康グッズ,新規購入4000円,未提携,a8
"月額6,600円〜からのマイカーリース【リースナブル】",株式会社三和サービス,s00000019508001,車・バイク,"▽一般メディア
新規審査申込7000円

▽ポイントサイト
新規審査通過20000円
新規契約30000円",未提携,a8
お得で評判のエルピオ都市ガス！供給エリア拡大！,株式会社エルピオ,s00000020080002,その他（暮らし）,新規都市ガス契約4000円,未提携,a8
カーボンブラシで輝く笑顔に【クラプロックス　ブラックisホワイト電動歯ブラシ】,株式会社クラデンジャパン,s00000020344002,健康グッズ,初回購入4000円,未提携,a8
抗ウイルス・抗菌コーティング＿確かなエビデンスと多数の実績。無光触媒コートエフ,株式会社アロン,s00000020635008,その他（暮らし）,"新規施工4000円（施工料金〜88000円）
新規施工8000円（施工料金88001円〜）",未提携,a8
全世帯対象！毎月の電気代をおトクに！【リミックスでんき】,リミックスでんき,s00000021322002,総合（暮らし）,新規利用開始4000円,未提携,a8
枕・マットレス・掛布団がまとまった革新的なスリープギア【ブレインスリープ ALL IN ONE】,株式会社ブレインスリープ,s00000021363007,インテリア,初回購入4000円,未提携,a8
【再発させない】ハウスプロテクトの害獣駆除サービス,株式会社ＧＲＯＷＴＨ,s00000022082001,その他（暮らし）,新規見積もり4000円,未提携,a8
未経験OK！IT業界に興味がある学生のためのチーム学習型無料プログラム【TECH-BASE】,シンクトワイス株式会社,s00000022228003,就職・転職,新規オンライン説明会参加4000円,未提携,a8
求人数業界TOPクラス！初めてのリゾートバイトは【ワクトリ】,ワクトリ,s00000022291001,就職・転職,新規登録4000円,未提携,a8
1レッスン500円〜の英会話スクール【ワンコイングリッシュ】,株式会社ワンコイングリッシュ,s00000023089001,習い事,新規体験レッスン受講3000円,未提携,a8
クラウドPOSレジ【スマレジ】 - ホワイトペーパー『POSレジの選び方・比較』ダウンロード,株式会社スマレジ,s00000023202006,その他（Webサービス）,新規資料請求4000円,未提携,a8
強みにきづき目指したい未来の1歩目を後押しするキャリアコーチング【きづく。転職相談】,株式会社ｏｎｅ─ｒｅｃｏｌｌｅｃｔｉｏｎ,s00000023226001,就職・転職,新規無料相談9000円,未提携,a8
お客様満足度99.8％！成人式の振袖レンタル・購入なら【京都きもの友禅(来店予約)】,京都きもの友禅株式会社,s00000023518001,総合（ファッション）,新規来店4000円,提携中,a8
最短2週間で内定獲得ができるジール就職エージェント,株式会社ジールコミュニケーションズ,s00000023631002,就職・転職,新規会員登録4000円,未提携,a8
最短翌日に自宅に届く！？ピルのオンライン診療サービス【エニピル】,株式会社サルース,s00000023842001,その他（健康）,新規購入4000円,未提携,a8
10年で5万人の携帯ブラック支援実績！【レンタル携帯MVNOサンシスコン】,レンタル携帯サンシスコン,s00000024773001,電話,新規契約4000円,未提携,a8
リーズナブルでサポート充実のオンライン仲人型結婚相談所【ウェルスマ】,合同会社アクチュアライゼーション,s00000024863001,婚活,"新規無料相談4000円
新規入会20000円",未提携,a8
街角水道工事相談所,トラベルブック株式会社,s00000024877003,家事・日用品,新規見積4000円,未提携,a8
【建築のプロが対応】害獣プロテックの害獣対策工事・害獣駆除サービス,害獣プロテック,s00000024901001,その他（暮らし）,新規見積もり提示4000円,未提携,a8
電気代安くするなら、シンプルに安い【しろくま電力（ぱわー）】,しろくま電力株式会社,s00000025001001,その他（暮らし）,新規供給開始4000円,未提携,a8
【投資家登録】みんなの年金（クラウドファンディング）,株式会社ネクサスエージェント,s00000025225003,その他（金融・投資・保険）,新規投資家登録4000円,未提携,a8
国内最大級の中高生向けプログラミングスクール『Life is Tech』,ライフイズテック株式会社,s00000025413001,習い事,"新規AIクリエイティブ　親子体験会参加（小学校高学年向け）4000円
新規説明会参加8500円
新規見学会参加8500円",未提携,a8
【防災士＆消防士監修】いざというときに備える充実の44点セット あかまる防災,株式会社ＳＩＢ製薬,s00000025626001,その他（暮らし）,初回購入4000円,未提携,a8
自由に受取る給与＆寮費・光熱費・食費完全無料◎リゾートバイト-Jobチケット,株式会社ＭＥＤＩＬＣＹ,s00000026549001,就職・転職,新規求人応募4000円,未提携,a8
声優・話し方・歌のボイトレスクール【Voice Camp（ボイスキャンプ）】,株式会社モノクロマーケティング,s00000027112001,習い事,新規無料体験レッスン受講4000円,未提携,a8
SNSで話題の今がチャンス！！認知度が高く売りやすい【豊潤サジー】,株式会社フィネス,s00000027179001,健康食品,新規購入4000円,未提携,a8
東邦ガスだから任せられる【東邦ガスくらしハウスクリーニング】,東邦瓦斯株式会社,s00000027185001,その他（暮らし）,作業完了4000円,未提携,a8
振込手数料90円の法人ネット口座_【北國銀行提携のフィンサーバンク】,株式会社ｆ９ｋ,s00000027295001,その他（金融・投資・保険）,新規口座開設4000円,未提携,a8
笑顔で暮らせる住まいがきっと見つかる【いい介護】,株式会社エイジプラス,s00000027434001,その他（暮らし）,"新規資料請求4000円
新規見学実施4000円",未提携,a8
【医薬部外品】真皮ケアオールインワンジェル『シンピスト』,株式会社北の達人コーポレーション,s00000000204047,スキンケア,初回購入3980円,未提携,a8
【カナガンキャットフード チキン・サーモン】健康を第一に考えたキャットフード,株式会社レティシアン,s00000000458004,ペット,"新規購入3960円(カナガンキャットフード チキン)
新規購入3960円(カナガンキャットフード サーモン)
新規購入4960円(カナガンデンタルキャットフード)",提携中,a8
【モグワンドッグフード】手作りレシピを実現した愛情たっぷりドッグフード,株式会社レティシアン,s00000000458008,ペット,新規購入3960円,提携中,a8
【モグニャンキャットフード】香りと味わいを追求したキャットフード,株式会社レティシアン,s00000000458011,ペット,新規購入3960円,提携中,a8
【アランズナチュラルキャットフード】自然素材にこだわったナチュラルなキャットフード,株式会社レティシアン,s00000000458030,ペット,新規購入3960円,提携中,a8
【ペロリコドッグフード アレカット】完食ペロリな低アレルゲンドッグフード,株式会社レティシアン,s00000000458031,ペット,新規購入3960円,提携中,a8
【マックアダムズキャットフード チキン＆ターキー】偏食克服を本気で目指すキャットフード,株式会社レティシアン,s00000000458033,ペット,新規購入3960円,提携中,a8
【ヨラドッグフード】昆虫を使用した次世代の低アレルゲンドッグフード,株式会社レティシアン,s00000000458036,ペット,新規購入3960円,提携中,a8
【カナガン】生涯に渡って犬猫本来の最適な食生活へ導くペットフードブランド,株式会社レティシアン,s00000000458037,ペット,新規購入3960円,提携中,a8
【モグワンドッグフード シニア用】シニア犬の健康を、毎日の食事からトータルサポート！,株式会社レティシアン,s00000000458039,ペット,新規購入3960円,未提携,a8
知名度と実績のアクアクララウォーターサーバー新規設置【アクアクララ公式】,アクアクララ株式会社,s00000004479001,飲料,新規ウォーターサーバー設置完了3928円,未提携,a8
のむシリカ無制限プレゼント！電気代をもっとおトクに【のむシリカ電力】,株式会社Ｑｖｏｕ,s00000018316003,総合（暮らし）,新規契約完了3904円,未提携,a8
簡単予約で優先的にご案内【コメ兵　店頭買取】,株式会社コメ兵,s00000018067002,リサイクル,"▽一般
店頭買取予約申込3900円

▽ポイントサイト
査定完了2340円",未提携,a8
光回線のインターネット接続サービス【DTI 光】,株式会社ドリーム・トレイン・インターネット,s00000008091019,回線,新規回線開通11250円(新規利用・転用・事業者変更),未提携,a8
1万円から投資可能！【不動産投資クラウドファンディングCREAL（クリアル）】,クリアル株式会社,s00000019962001,投資,新規投資申込3846円,未提携,a8
完全個室型セルフフィットネスジム【Private Box Fit】,株式会社トゥエンティーフォーセブン,s00000021305004,ダイエット,新規入会3800円,未提携,a8
クラウド勤怠管理【スマレジ・タイムカード】 -　サービス資料ダウンロード,株式会社スマレジ,s00000023202005,総合（Webサービス）,"新規資料請求3800円
新規問い合わせ3800円",未提携,a8
【 Uber Eats 】レストランパートナー募集,ＵｂｅｒＴｅｃｈｎｏｌｏｇｉｅｓＩｎｃ．,s00000023750002,グルメ予約,"新規利用申込3800円
新規契約締結16000円",未提携,a8
新発想の不眠対策商品【北の大地の夢しずく】,株式会社北の達人コーポレーション,s00000000204015,健康食品,初回購入3790円,未提携,a8
リハビリ職の転職なら【PT・OT・ST WORKER】,株式会社トライト,s00000026401001,就職・転職,新規会員登録3790円,未提携,a8
臨床工学技士の求人・転職なら【メディカル技師ワーカー（臨床工学技士）】,株式会社トライト,s00000026401003,就職・転職,新規会員登録3789円,未提携,a8
診療放射線技師の求人・転職なら【メディカル技師ワーカー（診療放射線技師）】,株式会社トライト,s00000026401004,就職・転職,新規会員登録3789円,未提携,a8
臨床検査技師の求人・転職なら【メディカル技師ワーカー（臨床検査技師）】,株式会社トライト,s00000026401005,就職・転職,新規会員登録3789円,未提携,a8
リノベ・リフォーム工務店紹介サイト　建築会社紹介サービス【ハウジングバザール】,自然派リフォーム工務店紹介サイト,s00000011766003,物件,新規紹介依頼申込後、リフォーム会社紹介3776円,未提携,a8
複数の工務店へ間取り作成・見積りを一括依頼【ハウジングバザール】,自然派リフォーム工務店紹介サイト,s00000011766004,その他（不動産・引越）,新規間取り作成依頼後、建築会社紹介3776円,未提携,a8
2か月後よりも、2年後の理想のために…プライベートジム【MIOSTILE】,株式会社トリプルＭ,s00000017294001,ダイエット,"新規来店3776円
新規入会18882円",提携中,a8
優良シロアリ駆除業者紹介サービス【シロアリ110番】,シェアリングテクノロジー株式会社,s00000015223003,その他（暮らし）,見積依頼5000円,未提携,a8
外壁塗装比較の専門スタッフが紹介！【外壁塗装プランナー】,シェアリングテクノロジー株式会社,s00000015223004,物件,見積依頼3770円,未提携,a8
恋愛相談が仕事になる！【婚活カウンセラー資格取得講座】,株式会社ＩＢＪ,s00000002032032,資格取得,新規婚活カウンセラー資格取得講座受講3760円,未提携,a8
中学生・高校生専用ドリンク！栄養機能食品【ノビエース】,株式会社Ｆｏｒ─Ｓ,s00000020575002,健康食品,新規購入3760円,提携中,a8
【美容皮膚科専門　エルムクリニック　アートメイク】,エルムクリニック,s00000024298001,医療,新規無料カウンセリング2630円,未提携,a8
人と社風で選ぶ就活エージェント【FIDIA Agent】,ＦＩＤＩＡ＿ＳＯＬＵＴＩＯＮＳ株式会社,s00000027425001,就職・転職,新規無料就活相談申込3760円,未提携,a8
まずは無料の査定から！高価買取はお任せください！【カメラの出張買取ウリエル】,株式会社クオーレ,s00000026456001,リサイクル,"▽一般
新規無料査定問合せ3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！高価買取はお任せください！【骨董の出張買取ウリエル】,株式会社クオーレ,s00000026456002,リサイクル,"▽一般
新規無料査定問合せ3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！高価買取はお任せください！【着物の出張買取ウリエル】,株式会社クオーレ,s00000026456003,リサイクル,"▽一般
新規査定相談申込3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！高価買取はお任せください！【香水の出張買取ウリエル】,株式会社クオーレ,s00000026456004,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！高価買取はお任せください！【古銭・硬貨の出張買取ウリエル】,株式会社クオーレ,s00000026456005,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！毛皮の高価買取はお任せください！【毛皮出張買取ウリエル】,株式会社クオーレ,s00000026456006,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！高価買取はお任せください！【楽器の出張買取ウリエル】,株式会社クオーレ,s00000026456007,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！高価買取はお任せください！【酒の出張買取ウリエル】,株式会社クオーレ,s00000026456008,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！高価買取はお任せください！【食器の出張買取ウリエル】,株式会社クオーレ,s00000026456009,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！高価買取はお任せください！【切手の出張買取ウリエル】,株式会社クオーレ,s00000026456010,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まず無料の査定から！高価買取はお任せください【ブランドバッグの出張買取ウリエル】,株式会社クオーレ,s00000026456011,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まず無料の査定から！高価買取はお任せください【ブランド時計の出張買取ウリエル】,株式会社クオーレ,s00000026456012,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まず無料の査定から！高価買取はお任せください【ジュエリー宝石の出張買取ウリエル】,株式会社クオーレ,s00000026456014,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
まずは無料の査定から！高価買取はお任せください！【ゴルフの出張買取ウリエル】,株式会社クオーレ,s00000026456015,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
テレビCMで話題！出張買取なら「ウリエル」へおまかせ！【出張買取ウリエル】,株式会社クオーレ,s00000026456016,リサイクル,"▽一般
新規無料査定依頼3759円

▽ポイントサイト
新規出張買取完了3759円",未提携,a8
法人専用の資金調達ビジネスローン【HTファイナンス】,ヒューマントラスト株式会社,s00000026888001,その他（金融・投資・保険）,新規審査完了3759円,未提携,a8
撮影会&ライフプラン相談会,保険マンモス株式会社,s00000027024002,その他（暮らし）,新規撮影会＋ライフプラン相談会参加3759円,未提携,a8
ドライバーの転職なら【レバジョブ】,レバレジーズ株式会社,s00000011866035,就職・転職,新規無料会員登録完了3750円,未提携,a8
電気代をもっとおトクに！【Looopでんき】,株式会社Ｌｏｏｏｐ,s00000020901002,その他（暮らし）,新規契約3750円,未提携,a8
CTNバイク一括査定,株式会社ＣＴＮ,s00000025678002,車・バイク,新規査定依頼完了3750円,未提携,a8
お腹の中から健康【ココカラケア】　※機能性表示食品,アサヒグループ食品株式会社,s00000025917001,健康食品,新規購入3750円,未提携,a8
女性専用の無添加育毛剤【マイナチュレ】,株式会社レッドビジョン,s00000011495001,ヘアケア,初回購入2000円,未提携,a8
獣医師推奨！【GRANDS（グランツ）】グレインフリーのプレミアムドッグフード,ＧＲＡＮＤＳ株式会社,s00000021291002,ペット,初回購入3700円,提携中,a8
ベネッセのこども英語教室【ビースタジオ】,株式会社ベネッセビースタジオ,s00000025891001,幼児教育,初回無料体験申込完了3700円,未提携,a8
需要の高い国家資格に特化した学習スクール【能セン】,資格合格支援スクール【能セン】,s00000027188001,資格取得,新規有料講座受講3700円,未提携,a8
【公式】BIGLOBE光,ビッグローブ株式会社,s00000000040016,回線,"新規申込7500円（1ギガ、10ギガ）
転用申込3690円（1ギガ、10ギガ）
事業者変更申込3690円（1ギガ、10ギガ）",未提携,a8
リクルートのハイクラス転職サービス【RECRUIT DIRECT SCOUT(リクルートダイレクトスカウト)】,株式会社インディードリクルートパートナーズ,s00000018087001,就職・転職,新規レジュメ登録1730円,未提携,a8
置くだけ簡単自動でダニ退治【ダニ捕りくん】,株式会社ＳＩＢ製薬,s00000025626003,その他（暮らし）,新規購入3636円,未提携,a8
スカパー!新規加入,スカパーＪＳＡＴ株式会社,s00000019447001,動画,新規有料契約3620円,提携中,a8
GMOあおぞらネット銀行 【ビジネスデビット発行】,ＧＭＯあおぞらネット銀行株式会社,s00000019242003,金融,新規口座開設3609円,未提携,a8
GMOあおぞらネット銀行 【法人口座開設】,ＧＭＯあおぞらネット銀行株式会社,s00000019242004,その他（金融・投資・保険）,新規口座開設3609円,未提携,a8
【MS-Japan】管理部門特化型エージェント,株式会社ＭＳ─Ｊａｐａｎ,s00000017694001,就職・転職,"新規会員登録7122円（保有資格：弁護士・会計士・税理士）
新規会員登録3561円（その他）",未提携,a8
日本デザインスクール｜WEBデザインオンラインセミナー,株式会社日本デザイン,s00000023120001,習い事,新規セミナー参加3550円,未提携,a8
キャンディトーク【携帯ライブチャットレディ募集】,株式会社アテナコーポレーション,s00000017160001,在宅ワーク,新規無料会員登録4000円,未提携,a8
公認心理師（国家資格）のみが登録！オンライン心理カウンセリング【Kimochi】,株式会社ｒｅｍｅｎｔａｌ,s00000026504001,総合（健康）,新規プラン登録6000円,未提携,a8
レコード【福ちゃん】,株式会社ＲＥＧＡＴＥ,s00000014709013,リサイクル,新規無料査定完了3500円,提携中,a8
【NordVPN】プライバシー保護で安全な制限なしネットワーク！,ｎｏｒｄｖｐｎ＿Ｓ．Ａ,s00000018459001,プロバイダー,新規購入3500円,提携中,a8
稼働実績99.99％以上【ABLENET VPS】AI関連ツール/FX自動売買にも,株式会社ケイアンドケイコーポレーション,s00000021710001,サーバー,"●VPSお申し込み（V0プラン除く）
Win1プラン(メモリ2GB)：3500円
Win2プラン(メモリ3.5GB)：4000円
Win3プラン(メモリ6GB)：4500円
Win4プラン(メモリ10GB)：5000円
Win5プラン(メモリ16GB)：10000円
Win6プラン(メモリ32GB)：10000円
Win7プラン(メモリ64GB)：10000円
V1プラン(メモリ1.5GB)：2000円
V2プラン(メモリ2.5GB)：3000円
V3プラン(メモリ6GB)：5000円
V4プラン(メモリ10GB)：8000円
V5プラン(メモリ16GB)：16000円
V6プラン(メモリ32GB)：16000円
V7プラン(メモリ64GB)：16000円",提携中,a8
1日61円からはじめるFX自動売買専用VPS「シンクラウドデスクトップ for FX」,エックスサーバー株式会社,s00000025450003,サーバー,"■Windowsプラン
契約3500円（スタートアッププラン(2GB)）
契約4500円（スタートアッププラン(3GB)）
契約6500円（スタンダードプラン(5GB)）
契約7500円（スタンダードプラン(6GB)）
契約11500円（プレミアムプラン(10GB)）
契約12500円（プレミアムプラン(12GB)）
契約13500円（ エグゼクティブ プラン(16GB)）
契約14500円（エグゼクティブプラン(20GB)）

■Ubuntuプラン
契約3500円（スタートアッププラン(2GB)）
契約6500円（スタンダードプラン(5GB)）
契約11500円（プレミアムプラン(10GB)）
契約13500円（ エグゼクティブ プラン(16GB)）",未提携,a8
国内最速！初期費用無料の高性能レンタルサーバー【ConoHa WING】,ＧＭＯインターネット株式会社,s00000000018035,サーバー,"＜30日以上の継続利用＞
・通常支払いの場合
初回申込3500円（ベーシック）
初回申込5000円（スタンダード）
初回申込6500円（プレミアム）

・WINGパックの場合
初回申込 5000円（ベーシック）
初回申込 7500円（スタンダード）
初回申込10000円（プレミアム）
初回申込10000円（ビジネスプラン12ヵ月契約以上）

WINGパック＋ConoHa? Pencil（Lite）同時利用の場合
初回申込 6000円（ベーシック）
初回申込 8500円（スタンダード）
初回申込11000円（プレミアム）
初回申込11000円（ビジネスプラン12ヵ月契約以上）

・WINGパック＋ConoHa? Pencil（Standard/Business?）同時利用の場合
初回申込 7000円（ベーシック）
初回申込 9500円（スタンダード）
初回申込12000円（プレミアム）
初回申込12000円（ビジネスプラン12ヵ月契約以上）

＜30日未満の利用＞
初回利用金額100％",提携中,a8
無料会員登録！国内最大級出会い・恋愛マッチングサービス ハッピーメール,ハッピーメール,s00000002248001,恋愛,"女性新規会員登録3500円
男性新規会員登録3500円",提携中,a8
法人向け「GMOクラウド」のレンタルサーバー,ＧＭＯグローバルサイン・ホールディングス株式会社,s00000012042007,サーバー,"新規成約3500円（ミニ）
新規成約4500円（レギュラー）
新規成約8000円（プロ）",未提携,a8
【エミューの雫】エミューオイルをたっぷりと配合したオールインワンゲル,株式会社ユーコネクト,s00000012076004,スキンケア,新規購入3500円,未提携,a8
飲む炭、フィットネス【黒汁フィットネス】チャコールクレンズ,株式会社ユーコネクト,s00000012076005,ダイエット,初回購入50％,未提携,a8
【全国対応/宅配買取】スマホ・タブレットの買取【リサイクルネット】,株式会社ＪＵＳＴＹ,s00000013178005,リサイクル,買取成約3500円,未提携,a8
【全国対応/宅配買取】トレカ買取【ホビーコレクト】,株式会社ＪＵＳＴＹ,s00000013178014,リサイクル,買取成立500円,未提携,a8
【全国対応/宅配買取】カメラ買取【ＪＵＳＴＹ】,株式会社ＪＵＳＴＹ,s00000013178019,リサイクル,買取成立3500円,未提携,a8
手汗用制汗ジェル【フレナーラ】,株式会社レオナビューティー,s00000015266004,ボディケア,購入4000円,未提携,a8
アメトイ専門だから圧倒的に高価買取【アメトイ買取王国】,株式会社買取王国,s00000015589004,リサイクル,査定完了3500円,未提携,a8
【三井ショッピングパークカード《セゾン》】,株式会社クレディセゾン,s00000015597014,金融,初回カード発行3500円,未提携,a8
モンドセレクション受賞！足のニオイの原因物質を強力洗浄！【アニセ薬用石鹸】,株式会社イワミズ,s00000016380008,ボディケア,初回購入3500円,未提携,a8
【FreeMax+5G】2台目以降初期費用0円｜法人特別プラン,株式会社ニッチカンパニー,s00000016921005,wifi,新規サービス利用3500円,未提携,a8
初心者でもプロのようなバナーやヘッダーを直感的に作れるツール、バナープラスV2,株式会社ウェブライダー,s00000017376002,webコンサルティング,新規購入3500円,未提携,a8
着るだけ加圧シャツ！ 24時間強力負荷【SIX-CHANGE（シックスチェンジ）】,株式会社ＵＮＩＴＥＤ,s00000018173002,健康グッズ,初回購入3500円,未提携,a8
